year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2066,0.015529759,0.006380047,0.064235234,0.003784261,0.003563816,0.757304413,0.01398981,1.970429113,1.721037358,2.150911542,3.227757547,6.499941698,1.013691526,0.694627781,7.757869906,2.438127545,1.598866487,0.871569338,0.374465849,0.011608021,12.83287642,8.589004943,20.24622309,10.93727068,8.467790985,2.263466728,0.896856323,0.184323064,4.470141453,0.10634343,0.195754151,0.189709628,0.128880135,0.024564972,0.167318802,0.354470358,3.312535604,0.290864564,3.138099849,0.170361494,10.34377721,0.1512325,0.35946603,0.077497087,0.182549549,35.27376943,2.371809302,0.981099136,47.74116811,11.84877472,4.490427528,0.222004406,53.48665604,18.45407038,29.80842623,14.90838509,0.010254153,199.1535943,3.27E-02
2067,0.015564888,0.006385325,0.064525159,0.003795422,0.003599417,0.765398098,0.014120818,1.980787198,1.728194377,2.167823638,3.241211958,6.548545472,1.021467921,0.698778217,7.782265085,2.458984529,1.612102002,0.881821962,0.376812586,0.011693295,12.91455823,8.635799151,20.39539242,11.00086269,8.513777124,2.267719975,0.90275009,0.185464612,4.496028292,0.107128231,0.196339914,0.190627625,0.129753552,0.024738217,0.168102513,0.355614127,3.325163057,0.292216412,3.161947236,0.171698497,10.38669361,0.1515101,0.359542053,0.078026958,0.183981604,35.23582651,2.370754528,0.980920888,47.7474117,11.85121575,4.491041925,0.221964085,53.52674557,18.47314066,29.8062084,14.90710642,0.010256567,199.1419151,3.17E-02
2068,0.015600017,0.006390603,0.064815085,0.003806583,0.003635018,0.773491783,0.014251825,1.991145283,1.735351396,2.184735735,3.254666368,6.597149245,1.029244316,0.702928653,7.806660264,2.479841513,1.625337517,0.892074586,0.379159323,0.011778568,12.99624004,8.682593358,20.54456174,11.0644547,8.559763262,2.271973221,0.908643857,0.18660616,4.521915132,0.107913031,0.196925677,0.191545621,0.130626969,0.024911461,0.168886224,0.356757896,3.337790509,0.29356826,3.185794623,0.1730355,10.42961002,0.1517877,0.359618075,0.078556828,0.185413658,35.19788358,2.369699755,0.98074264,47.75365528,11.85365679,4.491656321,0.221923764,53.56683509,18.49221094,29.80399057,14.90582774,0.010258982,199.1302358,3.07E-02
2069,0.015635147,0.006395882,0.06510501,0.003817744,0.003670619,0.781585468,0.014382833,2.001503368,1.742508415,2.201647831,3.268120778,6.645753019,1.037020711,0.707079089,7.831055443,2.500698497,1.638573032,0.90232721,0.381506059,0.011863842,13.07792185,8.729387566,20.69373106,11.12804671,8.605749401,2.276226467,0.914537624,0.187747708,4.547801972,0.108697831,0.197511441,0.192463617,0.131500385,0.025084705,0.169669935,0.357901665,3.350417962,0.294920108,3.209642009,0.174372503,10.47252642,0.1520653,0.359694098,0.079086698,0.186845713,35.15994066,2.368644981,0.980564392,47.75989887,11.85609783,4.492270717,0.221883443,53.60692462,18.51128123,29.80177274,14.90454906,0.010261397,199.1185566,2.98E-02
2070,0.015670276,0.00640116,0.065394936,0.003828905,0.00370622,0.789679153,0.014513841,2.011861453,1.749665434,2.218559928,3.281575189,6.694356792,1.044797106,0.711229525,7.855450623,2.521555481,1.651808547,0.912579834,0.383852796,0.011949116,13.15960366,8.776181774,20.84290038,11.19163872,8.65173554,2.280479713,0.920431391,0.188889257,4.573688811,0.109482632,0.198097204,0.193381613,0.132373802,0.02525795,0.170453646,0.359045434,3.363045415,0.296271957,3.233489396,0.175709507,10.51544283,0.1523429,0.359770121,0.079616569,0.188277767,35.12199774,2.367590208,0.980386143,47.76614245,11.85853887,4.492885113,0.221843123,53.64701415,18.53035151,29.79955491,14.90327038,0.010263811,199.1068774,2.88E-02
2071,0.015705406,0.006406438,0.065684861,0.003840067,0.003741821,0.797772838,0.014644848,2.022219538,1.756822453,2.235472024,3.295029599,6.742960566,1.0525735,0.71537996,7.879845802,2.542412465,1.665044062,0.922832458,0.386199533,0.01203439,13.24128547,8.822975981,20.9920697,11.25523073,8.697721678,2.284732959,0.926325158,0.190030805,4.599575651,0.110267432,0.198682967,0.194299609,0.133247218,0.025431194,0.171237357,0.360189203,3.375672868,0.297623805,3.257336783,0.17704651,10.55835924,0.1526205,0.359846143,0.080146439,0.189709821,35.08405481,2.366535434,0.980207895,47.77238604,11.86097991,4.493499509,0.221802802,53.68710368,18.54942179,29.79733708,14.9019917,0.010266226,199.0951981,2.79E-02
2072,0.015740535,0.006411716,0.065974787,0.003851228,0.003777422,0.805866523,0.014775856,2.032577623,1.763979472,2.25238412,3.308484009,6.79156434,1.060349895,0.719530396,7.904240981,2.563269449,1.678279577,0.933085082,0.38854627,0.012119663,13.32296728,8.869770189,21.14123902,11.31882274,8.743707817,2.288986206,0.932218925,0.191172353,4.625462491,0.111052232,0.19926873,0.195217606,0.134120635,0.025604438,0.172021068,0.361332972,3.388300321,0.298975653,3.28118417,0.178383513,10.60127564,0.1528981,0.359922166,0.080676309,0.191141876,35.04611189,2.36548066,0.980029647,47.77862962,11.86342094,4.494113906,0.221762481,53.72719321,18.56849208,29.79511925,14.90071302,0.010268641,199.0835189,2.69E-02
2073,0.015775665,0.006416994,0.066264712,0.003862389,0.003813023,0.813960208,0.014906864,2.042935708,1.771136491,2.269296217,3.32193842,6.840168113,1.06812629,0.723680832,7.92863616,2.584126433,1.691515092,0.943337706,0.390893007,0.012204937,13.40464909,8.916564396,21.29040834,11.38241475,8.789693956,2.293239452,0.938112692,0.192313901,4.65134933,0.111837032,0.199854493,0.196135602,0.134994052,0.025777683,0.172804779,0.362476741,3.400927774,0.300327501,3.305031557,0.179720516,10.64419205,0.1531757,0.359998189,0.08120618,0.19257393,35.00816896,2.364425887,0.979851399,47.78487321,11.86586198,4.494728302,0.22172216,53.76728274,18.58756236,29.79290142,14.89943434,0.010271055,199.0718396,2.59E-02
2074,0.015810794,0.006422272,0.066554638,0.00387355,0.003848624,0.822053892,0.015037871,2.053293792,1.778293509,2.286208313,3.33539283,6.888771887,1.075902685,0.727831268,7.95303134,2.604983417,1.704750608,0.953590331,0.393239743,0.012290211,13.48633091,8.963358604,21.43957766,11.44600675,8.835680094,2.297492698,0.944006458,0.193455449,4.67723617,0.112621833,0.200440257,0.197053598,0.135867468,0.025950927,0.173588491,0.363620509,3.413555226,0.301679349,3.328878943,0.181057519,10.68710845,0.1534533,0.360074211,0.08173605,0.194005985,34.97022604,2.363371113,0.979673151,47.79111679,11.86830302,4.495342698,0.22168184,53.80737226,18.60663264,29.79068358,14.89815566,0.01027347,199.0601604,2.50E-02
2075,0.015845923,0.00642755,0.066844563,0.003884711,0.003884225,0.830147577,0.015168879,2.063651877,1.785450528,2.30312041,3.348847241,6.93737566,1.08367908,0.731981704,7.977426519,2.625840401,1.717986123,0.963842955,0.39558648,0.012375485,13.56801272,9.010152811,21.58874698,11.50959876,8.881666233,2.301745944,0.949900225,0.194596997,4.703123009,0.113406633,0.20102602,0.197971594,0.136740885,0.026124172,0.174372202,0.364764278,3.426182679,0.303031197,3.35272633,0.182394522,10.73002486,0.1537309,0.360150234,0.082265921,0.195438039,34.93228311,2.36231634,0.979494903,47.79736038,11.87074406,4.495957094,0.221641519,53.84746179,18.62570292,29.78846575,14.89687698,0.010275884,199.0484811,2.40E-02
2076,0.015881053,0.006432829,0.067134489,0.003895872,0.003919826,0.838241262,0.015299887,2.074009962,1.792607547,2.320032506,3.362301651,6.985979434,1.091455475,0.73613214,8.001821698,2.646697385,1.731221638,0.974095579,0.397933217,0.012460758,13.64969453,9.056947019,21.7379163,11.57319077,8.927652372,2.305999191,0.955793992,0.195738545,4.729009849,0.114191433,0.201611783,0.198889591,0.137614302,0.026297416,0.175155913,0.365908047,3.438810132,0.304383045,3.376573717,0.183731525,10.77294126,0.1540085,0.360226257,0.082795791,0.196870094,34.89434019,2.361261566,0.979316655,47.80360396,11.87318509,4.496571491,0.221601198,53.88755132,18.64477321,29.78624792,14.8955983,0.010278299,199.0368019,2.30E-02
2077,0.015916182,0.006438107,0.067424414,0.003907033,0.003955427,0.846334947,0.015430894,2.084368047,1.799764566,2.336944602,3.375756061,7.034583208,1.099231869,0.740282575,8.026216877,2.667554369,1.744457153,0.984348203,0.400279954,0.012546032,13.73137634,9.103741226,21.88708562,11.63678278,8.97363851,2.310252437,0.961687759,0.196880093,4.754896689,0.114976233,0.202197546,0.199807587,0.138487718,0.02647066,0.175939624,0.367051816,3.451437585,0.305734893,3.400421104,0.185068528,10.81585767,0.1542861,0.360302279,0.083325661,0.198302148,34.85639726,2.360206792,0.979138407,47.80984755,11.87562613,4.497185887,0.221560877,53.92764085,18.66384349,29.78403009,14.89431962,0.010280714,199.0251226,2.21E-02
2078,0.015951312,0.006443385,0.06771434,0.003918195,0.003991028,0.854428632,0.015561902,2.094726132,1.806921585,2.353856699,3.389210472,7.083186981,1.107008264,0.744433011,8.050612057,2.688411353,1.757692668,0.994600827,0.402626691,0.012631306,13.81305815,9.150535434,22.03625494,11.70037479,9.019624649,2.314505683,0.967581526,0.198021642,4.780783528,0.115761034,0.202783309,0.200725583,0.139361135,0.026643905,0.176723335,0.368195585,3.464065038,0.307086742,3.424268491,0.186405532,10.85877408,0.1545637,0.360378302,0.083855532,0.199734202,34.81845434,2.359152019,0.978960158,47.81609113,11.87806717,4.497800283,0.221520557,53.96773038,18.68291377,29.78181226,14.89304094,0.010283128,199.0134434,2.11E-02
2079,0.015986441,0.006448663,0.068004265,0.003929356,0.004026629,0.862522317,0.01569291,2.105084217,1.814078604,2.370768795,3.402664882,7.131790755,1.114784659,0.748583447,8.075007236,2.709268337,1.770928183,1.004853451,0.404973427,0.01271658,13.89473996,9.197329642,22.18542426,11.7639668,9.065610788,2.318758929,0.973475293,0.19916319,4.806670368,0.116545834,0.203369073,0.201643579,0.140234551,0.026817149,0.177507046,0.369339354,3.476692491,0.30843859,3.448115877,0.187742535,10.90169048,0.1548413,0.360454325,0.084385402,0.201166257,34.78051142,2.358097245,0.97878191,47.82233472,11.88050821,4.498414679,0.221480236,54.00781991,18.70198406,29.77959443,14.89176226,0.010285543,199.0017642,2.02E-02
2080,0.016021571,0.006453941,0.068294191,0.003940517,0.00406223,0.870616002,0.015823917,2.115442302,1.821235623,2.387680892,3.416119292,7.180394528,1.122561054,0.752733883,8.099402415,2.730125321,1.784163698,1.015106075,0.407320164,0.012801853,13.97642177,9.244123849,22.33459358,11.82755881,9.111596926,2.323012175,0.97936906,0.200304738,4.832557208,0.117330634,0.203954836,0.202561575,0.141107968,0.026990393,0.178290757,0.370483123,3.489319943,0.309790438,3.471963264,0.189079538,10.94460689,0.1551189,0.360530347,0.084915272,0.202598311,34.74256849,2.357042472,0.978603662,47.8285783,11.88294925,4.499029075,0.221439915,54.04790943,18.72105434,29.7773766,14.89048358,0.010287958,198.9900849,1.92E-02
2081,0.0160567,0.006459219,0.068584116,0.003951678,0.004097831,0.878709687,0.015954925,2.125800387,1.828392642,2.404592988,3.429573703,7.228998302,1.130337449,0.756884319,8.123797594,2.750982305,1.797399213,1.025358699,0.409666901,0.012887127,14.05810358,9.290918057,22.48376291,11.89115082,9.157583065,2.327265422,0.985262827,0.201446286,4.858444047,0.118115435,0.204540599,0.203479572,0.141981385,0.027163638,0.179074468,0.371626892,3.501947396,0.311142286,3.495810651,0.190416541,10.98752329,0.1553965,0.36060637,0.085445143,0.204030366,34.70462557,2.355987698,0.978425414,47.83482189,11.88539028,4.499643472,0.221399594,54.08799896,18.74012462,29.77515877,14.88920491,0.010290372,198.9784057,1.82E-02
2082,0.016091829,0.006464498,0.068874042,0.003962839,0.004133432,0.886803372,0.016085932,2.136158472,1.83554966,2.421505085,3.443028113,7.277602075,1.138113843,0.761034755,8.148192774,2.771839289,1.810634728,1.035611324,0.412013638,0.012972401,14.1397854,9.337712264,22.63293223,11.95474283,9.203569204,2.331518668,0.991156594,0.202587834,4.884330887,0.118900235,0.205126362,0.204397568,0.142854801,0.027336882,0.17985818,0.37277066,3.514574849,0.312494134,3.519658038,0.191753544,11.0304397,0.1556741,0.360682392,0.085975013,0.20546242,34.66668264,2.354932925,0.978247166,47.84106547,11.88783132,4.500257868,0.221359274,54.12808849,18.75919491,29.77294094,14.88792623,0.010292787,198.9667264,1.73E-02
2083,0.016126959,0.006469776,0.069163967,0.003974,0.004169032,0.894897057,0.01621694,2.146516557,1.842706679,2.438417181,3.456482524,7.326205849,1.145890238,0.765185191,8.172587953,2.792696273,1.823870243,1.045863948,0.414360375,0.013057674,14.22146721,9.384506472,22.78210155,12.01833484,9.249555342,2.335771914,0.997050361,0.203729382,4.910217726,0.119685035,0.205712125,0.205315564,0.143728218,0.027510126,0.180641891,0.373914429,3.527202302,0.313845982,3.543505425,0.193090547,11.0733561,0.1559517,0.360758415,0.086504884,0.206894475,34.62873972,2.353878151,0.978068918,47.84730906,11.89027236,4.500872264,0.221318953,54.16817802,18.77826519,29.77072311,14.88664755,0.010295201,198.9550472,1.63E-02
2084,0.016162088,0.006475054,0.069453892,0.003985161,0.004204633,0.902990742,0.016347948,2.156874642,1.849863698,2.455329277,3.469936934,7.374809623,1.153666633,0.769335626,8.196983132,2.813553257,1.837105758,1.056116572,0.416707111,0.013142948,14.30314902,9.431300679,22.93127087,12.08192685,9.295541481,2.34002516,1.002944128,0.20487093,4.936104566,0.120469835,0.206297889,0.20623356,0.144601634,0.027683371,0.181425602,0.375058198,3.539829755,0.31519783,3.567352811,0.19442755,11.11627251,0.1562293,0.360834438,0.087034754,0.208326529,34.59079679,2.352823377,0.97789067,47.85355264,11.8927134,4.50148666,0.221278632,54.20826755,18.79733547,29.76850528,14.88536887,0.010297616,198.9433679,1.54E-02
2085,0.016197218,0.006480332,0.069743818,0.003996323,0.004240234,0.911084426,0.016478955,2.167232726,1.857020717,2.472241374,3.483391344,7.423413396,1.161443028,0.773486062,8.221378311,2.834410241,1.850341274,1.066369196,0.419053848,0.013228222,14.38483083,9.478094887,23.08044019,12.14551886,9.34152762,2.344278407,1.008837895,0.206012478,4.961991406,0.121254636,0.206883652,0.207151557,0.145475051,0.027856615,0.182209313,0.376201967,3.552457208,0.316549678,3.591200198,0.195764553,11.15918892,0.1565069,0.36091046,0.087564624,0.209758583,34.55285387,2.351768604,0.977712422,47.85979623,11.89515443,4.502101057,0.221238311,54.24835708,18.81640575,29.76628745,14.88409019,0.010300031,198.9316887,1.44E-02
2086,0.016232347,0.00648561,0.070033743,0.004007484,0.004275835,0.919178111,0.016609963,2.177590811,1.864177736,2.48915347,3.496845755,7.47201717,1.169219423,0.777636498,8.245773491,2.855267225,1.863576789,1.07662182,0.421400585,0.013313496,14.46651264,9.524889094,23.22960951,12.20911087,9.387513758,2.348531653,1.014731662,0.207154026,4.987878245,0.122039436,0.207469415,0.208069553,0.146348468,0.028029859,0.182993024,0.377345736,3.56508466,0.317901526,3.615047585,0.197101556,11.20210532,0.1567845,0.360986483,0.088094495,0.211190638,34.51491094,2.35071383,0.977534174,47.86603981,11.89759547,4.502715453,0.221197991,54.2884466,18.83547604,29.76406962,14.88281151,0.010302445,198.9200094,1.34E-02
2087,0.016267476,0.006490888,0.070323669,0.004018645,0.004311436,0.927271796,0.016740971,2.187948896,1.871334755,2.506065567,3.510300165,7.520620943,1.176995817,0.781786934,8.27016867,2.876124208,1.876812304,1.086874444,0.423747322,0.013398769,14.54819445,9.571683302,23.37877883,12.27270288,9.433499897,2.352784899,1.020625429,0.208295575,5.013765085,0.122824236,0.208055178,0.208987549,0.147221884,0.028203104,0.183776735,0.378489505,3.577712113,0.319253375,3.638894972,0.19843856,11.24502173,0.1570621,0.361062506,0.088624365,0.212622692,34.47696802,2.349659057,0.977355925,47.8722834,11.90003651,4.503329849,0.22115767,54.32853613,18.85454632,29.76185179,14.88153283,0.01030486,198.9083302,1.25E-02
2088,0.016302606,0.006496166,0.070613594,0.004029806,0.004347037,0.935365481,0.016871978,2.198306981,1.878491774,2.522977663,3.523754575,7.569224717,1.184772212,0.78593737,8.294563849,2.896981192,1.890047819,1.097127068,0.426094058,0.013484043,14.62987626,9.618477509,23.52794815,12.33629489,9.479486036,2.357038145,1.026519196,0.209437123,5.039651925,0.123609037,0.208640942,0.209905545,0.148095301,0.028376348,0.184560446,0.379633274,3.590339566,0.320605223,3.662742358,0.199775563,11.28793813,0.1573397,0.361138528,0.089154235,0.214054747,34.43902509,2.348604283,0.977177677,47.87852698,11.90247755,4.503944245,0.221117349,54.36862566,18.8736166,29.75963396,14.88025415,0.010307275,198.8966509,1.15E-02
2089,0.016337735,0.006501445,0.07090352,0.004040967,0.004382638,0.943459166,0.017002986,2.208665066,1.885648792,2.539889759,3.537208986,7.617828491,1.192548607,0.790087806,8.318959028,2.917838176,1.903283334,1.107379693,0.428440795,0.013569317,14.71155808,9.665271717,23.67711747,12.3998869,9.525472175,2.361291392,1.032412963,0.210578671,5.065538764,0.124393837,0.209226705,0.210823542,0.148968717,0.028549592,0.185344158,0.380777042,3.602967019,0.321957071,3.686589745,0.201112566,11.33085454,0.1576173,0.361214551,0.089684106,0.215486801,34.40108217,2.347549509,0.976999429,47.88477057,11.90491858,4.504558642,0.221077028,54.40871519,18.89268689,29.75741613,14.87897547,0.010309689,198.8849717,1.06E-02
2090,0.016372865,0.006506723,0.071193445,0.004052128,0.004418239,0.951552851,0.017133994,2.219023151,1.892805811,2.556801856,3.550663396,7.666432264,1.200325002,0.794238242,8.343354208,2.93869516,1.916518849,1.117632317,0.430787532,0.013654591,14.79323989,9.712065925,23.82628679,12.46347891,9.571458313,2.365544638,1.03830673,0.211720219,5.091425604,0.125178637,0.209812468,0.211741538,0.149842134,0.028722837,0.186127869,0.381920811,3.615594472,0.323308919,3.710437132,0.202449569,11.37377094,0.1578949,0.361290574,0.090213976,0.216918856,34.36313925,2.346494736,0.976821181,47.89101415,11.90735962,4.505173038,0.221036708,54.44880472,18.91175717,29.7551983,14.87769679,0.010312104,198.8732925,9.60E-03
2091,0.016407994,0.006512001,0.071483371,0.004063289,0.00445384,0.959646536,0.017265001,2.229381236,1.89996283,2.573713952,3.564117807,7.715036038,1.208101397,0.798388677,8.367749387,2.959552144,1.929754364,1.127884941,0.433134269,0.013739864,14.8749217,9.758860132,23.97545611,12.52707092,9.617444452,2.369797884,1.044200497,0.212861767,5.117312443,0.125963437,0.210398231,0.212659534,0.150715551,0.028896081,0.18691158,0.38306458,3.628221925,0.324660767,3.734284519,0.203786572,11.41668735,0.1581725,0.361366596,0.090743847,0.21835091,34.32519632,2.345439962,0.976642933,47.89725774,11.90980066,4.505787434,0.220996387,54.48889425,18.93082745,29.75298047,14.87641811,0.010314518,198.8616132,8.64E-03
2092,0.016443124,0.006517279,0.071773296,0.00407445,0.004489441,0.967740221,0.017396009,2.239739321,1.907119849,2.590626049,3.577572217,7.763639811,1.215877792,0.802539113,8.392144566,2.980409128,1.942989879,1.138137565,0.435481006,0.013825138,14.95660351,9.80565434,24.12462543,12.59066292,9.663430591,2.37405113,1.050094264,0.214003315,5.143199283,0.126748238,0.210983994,0.21357753,0.151588967,0.029069325,0.187695291,0.384208349,3.640849377,0.326012615,3.758131906,0.205123575,11.45960375,0.1584501,0.361442619,0.091273717,0.219782965,34.2872534,2.344385189,0.976464685,47.90350132,11.9122417,4.50640183,0.220956066,54.52898377,18.94989774,29.75076264,14.87513943,0.010316933,198.849934,7.68E-03
2093,0.016478253,0.006522557,0.072063222,0.004085612,0.004525042,0.975833906,0.017527017,2.250097406,1.914276868,2.607538145,3.591026627,7.812243585,1.223654186,0.806689549,8.416539745,3.001266112,1.956225394,1.148390189,0.437827742,0.013910412,15.03828532,9.852448547,24.27379475,12.65425493,9.709416729,2.378304376,1.055988031,0.215144863,5.169086123,0.127533038,0.211569758,0.214495526,0.152462384,0.02924257,0.188479002,0.385352118,3.65347683,0.327364463,3.781979292,0.206460578,11.50252016,0.1587277,0.361518642,0.091803587,0.221215019,34.24931047,2.343330415,0.976286437,47.90974491,11.91468274,4.507016226,0.220915745,54.5690733,18.96896802,29.74854481,14.87386075,0.010319348,198.8382547,6.72E-03
2094,0.016513382,0.006527835,0.072353147,0.004096773,0.004560643,0.983927591,0.017658024,2.260455491,1.921433887,2.624450242,3.604481038,7.860847358,1.231430581,0.810839985,8.440934925,3.022123096,1.969460909,1.158642813,0.440174479,0.013995686,15.11996713,9.899242755,24.42296408,12.71784694,9.755402868,2.382557623,1.061881798,0.216286411,5.194972962,0.128317838,0.212155521,0.215413523,0.1533358,0.029415814,0.189262713,0.386495887,3.666104283,0.328716311,3.805826679,0.207797581,11.54543657,0.1590053,0.361594664,0.092333458,0.222647073,34.21136755,2.342275642,0.976108189,47.91598849,11.91712377,4.507630623,0.220875425,54.60916283,18.9880383,29.74632698,14.87258208,0.010321762,198.8265755,5.76E-03
2095,0.016548512,0.006533114,0.072643073,0.004107934,0.004596244,0.992021275,0.017789032,2.270813575,1.928590906,2.641362338,3.617935448,7.909451132,1.239206976,0.814990421,8.465330104,3.04298008,1.982696425,1.168895437,0.442521216,0.014080959,15.20164894,9.946036962,24.5721334,12.78143895,9.801389007,2.386810869,1.067775565,0.217427959,5.220859802,0.129102639,0.212741284,0.216331519,0.154209217,0.029589058,0.190046424,0.387639656,3.678731736,0.330068159,3.829674066,0.209134584,11.58835297,0.1592829,0.361670687,0.092863328,0.224079128,34.17342462,2.341220868,0.975929941,47.92223208,11.91956481,4.508245019,0.220835104,54.64925236,19.00710858,29.74410915,14.8713034,0.010324177,198.8148962,4.80E-03
2096,0.016583641,0.006538392,0.072932998,0.004119095,0.004631845,1.00011496,0.017920039,2.28117166,1.935747925,2.658274434,3.631389858,7.958054906,1.246983371,0.819140857,8.489725283,3.063837064,1.99593194,1.179148061,0.444867953,0.014166233,15.28333075,9.99283117,24.72130272,12.84503096,9.847375145,2.391064115,1.073669332,0.218569508,5.246746642,0.129887439,0.213327047,0.217249515,0.155082634,0.029762303,0.190830135,0.388783425,3.691359189,0.331420008,3.853521453,0.210471588,11.63126938,0.1595605,0.361746709,0.093393198,0.225511182,34.1354817,2.340166094,0.975751692,47.92847566,11.92200585,4.508859415,0.220794783,54.68934189,19.02617887,29.74189132,14.87002472,0.010326592,198.803217,3.84E-03
2097,0.016618771,0.00654367,0.073222924,0.004130256,0.004667446,1.008208645,0.018051047,2.291529745,1.942904943,2.675186531,3.644844269,8.006658679,1.254759766,0.823291292,8.514120462,3.084694048,2.009167455,1.189400686,0.44721469,0.014251507,15.36501257,10.03962538,24.87047204,12.90862297,9.893361284,2.395317361,1.079563099,0.219711056,5.272633481,0.130672239,0.21391281,0.218167511,0.15595605,0.029935547,0.191613847,0.389927193,3.703986642,0.332771856,3.87736884,0.211808591,11.67418578,0.1598381,0.361822732,0.093923069,0.226943237,34.09753877,2.339111321,0.975573444,47.93471925,11.92444689,4.509473811,0.220754462,54.72943142,19.04524915,29.73967349,14.86874604,0.010329006,198.7915377,2.88E-03
2098,0.0166539,0.006548948,0.073512849,0.004141417,0.004703047,1.01630233,0.018182055,2.30188783,1.950061962,2.692098627,3.658298679,8.055262453,1.26253616,0.827441728,8.538515642,3.105551032,2.02240297,1.19965331,0.449561426,0.014336781,15.44669438,10.08641958,25.01964136,12.97221498,9.939347423,2.399570608,1.085456866,0.220852604,5.298520321,0.131457039,0.214498574,0.219085508,0.156829467,0.030108791,0.192397558,0.391070962,3.716614094,0.334123704,3.901216226,0.213145594,11.71710219,0.1601157,0.361898755,0.094452939,0.228375291,34.05959585,2.338056547,0.975395196,47.94096283,11.92688792,4.510088208,0.220714142,54.76952094,19.06431943,29.73745566,14.86746736,0.010331421,198.7798585,1.92E-03
2099,0.01668903,0.006554226,0.073802775,0.004152578,0.004738648,1.024396015,0.018313062,2.312245915,1.957218981,2.709010724,3.67175309,8.103866226,1.270312555,0.831592164,8.562910821,3.126408016,2.035638485,1.209905934,0.451908163,0.014422054,15.52837619,10.13321379,25.16881068,13.03580699,9.985333561,2.403823854,1.091350633,0.221994152,5.32440716,0.13224184,0.215084337,0.220003504,0.157702883,0.030282036,0.193181269,0.392214731,3.729241547,0.335475552,3.925063613,0.214482597,11.76001859,0.1603933,0.361974777,0.09498281,0.229807346,34.02165292,2.337001774,0.975216948,47.94720642,11.92932896,4.510702604,0.220673821,54.80961047,19.08338972,29.73523783,14.86618868,0.010333835,198.7681792,9.60E-04
2100,0.016724159,0.006559504,0.0740927,0.00416374,0.004774249,1.0324897,0.01844407,2.322604,1.964376,2.72592282,3.6852075,8.15247,1.27808895,0.8357426,8.587306,3.147265,2.048874,1.220158558,0.4542549,0.014507328,15.610058,10.180008,25.31798,13.099399,10.0313197,2.4080771,1.0972444,0.2231357,5.350294,0.13302664,0.2156701,0.2209215,0.1585763,0.03045528,0.19396498,0.3933585,3.741869,0.3368274,3.948911,0.2158196,11.802935,0.1606709,0.3620508,0.09551268,0.2312394,33.98371,2.335947,0.9750387,47.95345,11.93177,4.511317,0.2206335,54.8497,19.10246,29.73302,14.86491,0.01033625,198.7565,1.71E-16
